,teamname,league,result,firstdragon,firstherald,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons,heralds,firsttower,dragon_buff,infernal_buff,mountain_buff,cloud_buff,ocean_buff,chemtech_buff,hextech_buff,herald_firsttower
11315,Chiefs Esports Club,OPL,1,1.0,1.0,0.0,1.0,0.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
11326,Chiefs Esports Club,OPL,1,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,1.0,0,0,0,0,0,0,0,0
11327,Tectonic,OPL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
11338,Sin Gaming,OPL,0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,1.0,0,0,0,0,0,0,0,0
11339,ORDER,OPL,1,1.0,0.0,1.0,0.0,1.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
11350,ES Sharks,CK,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11351,Griffin,CK,1,1.0,0.0,1.0,0.0,0.0,2.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
11362,G-Rex,LMS,0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
11363,ahq eSports Club,LMS,1,1.0,0.0,1.0,0.0,0.0,1.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
11374,ORDER,OPL,1,1.0,1.0,2.0,0.0,1.0,1.0,,,4.0,1.0,1.0,1,1,0,0,0,0,0,1
11375,Sin Gaming,OPL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11386,Griffin,CK,1,1.0,1.0,1.0,1.0,0.0,1.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
11387,ES Sharks,CK,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11398,G-Rex,LMS,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11399,ahq eSports Club,LMS,1,1.0,0.0,1.0,1.0,0.0,1.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
11422,DWG KIA,CK,1,1.0,1.0,0.0,1.0,0.0,1.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
11423,Rising SuperStar Gaming,CK,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11446,PENTAGRAM,LJL,0,1.0,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
11447,7th heaven,LJL,1,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11458,Machi Esports,LMS,0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11459,Flash Wolves,LMS,1,0.0,1.0,0.0,1.0,1.0,1.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
11470,Rising SuperStar Gaming,CK,0,1.0,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
11471,DWG KIA,CK,1,0.0,0.0,0.0,0.0,1.0,1.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
11482,Topsports Gaming,LPL,1,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
11483,Vici Gaming,LPL,0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11494,Flash Wolves,LMS,1,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
11495,Machi Esports,LMS,0,1.0,0.0,3.0,0.0,0.0,0.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
11506,Oh My God,LPL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
11507,Invictus Gaming,LPL,1,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,0,0,0,0
11518,Invictus Gaming,LPL,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,0,0,0,0
11519,Oh My God,LPL,0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
11530,Comanche,CISC,1,1.0,0.0,0.0,0.0,2.0,2.0,,,4.0,0.0,0.0,1,0,0,1,1,0,0,0
11531,Team Just Ice,CISC,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
11542,Dolphins,CISC,1,0.0,0.0,0.0,1.0,1.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
11543,The Largest Salary,CISC,0,1.0,0.0,2.0,0.0,0.0,0.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
11554,Splyce,EU LCS,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11555,Unicorns of Love,EU LCS,1,1.0,1.0,2.0,1.0,1.0,0.0,,,4.0,1.0,1.0,1,1,0,0,0,0,0,1
11566,Aston eSports,CISC,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,0,0,0,0
11567,Dragon Army Academy,CISC,1,1.0,0.0,1.0,1.0,0.0,2.0,,,4.0,0.0,0.0,1,0,0,0,1,0,0,0
11578,Team ROCCAT,EU LCS,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11579,G2 Esports,EU LCS,1,1.0,1.0,0.0,0.0,0.0,3.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
11590,Fnatic,EU LCS,1,1.0,0.0,1.0,0.0,1.0,0.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
11591,H2k-Gaming,EU LCS,0,0.0,1.0,0.0,1.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
11602,Team Vitality,EU LCS,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11603,Giants Gaming,EU LCS,1,1.0,0.0,0.0,2.0,0.0,0.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
11614,FC Schalke 04 Esports,EU LCS,1,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,1.0,0,0,0,0,0,0,0,0
11615,Misfits Gaming,EU LCS,0,0.0,1.0,2.0,1.0,0.0,0.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
11626,CLG Academy,LCSA,0,1.0,1.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
11627,Clutch Gaming Academy,LCSA,1,0.0,0.0,1.0,0.0,0.0,1.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
11638,6Sense,LLN,1,0.0,1.0,1.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
11639,Infinity Esports,LLN,0,1.0,0.0,2.0,0.0,0.0,2.0,,,4.0,0.0,1.0,1,1,0,0,1,0,0,0
11650,TSM Academy,LCSA,0,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
11651,Echo Fox Academy,LCSA,1,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11662,Dash9 Gaming,LLN,1,0.0,0.0,0.0,1.0,1.0,1.0,,,4.0,0.0,1.0,1,0,0,0,0,0,0,0
11663,Predators Esports,LLN,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11674,Team Liquid Academy,LCSA,1,0.0,0.0,1.0,0.0,0.0,1.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
11675,FlyQuest Academy,LCSA,0,1.0,1.0,0.0,0.0,2.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
11686,100 Thieves Academy,LCSA,0,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
11687,Cloud9 Academy,LCSA,1,1.0,0.0,0.0,0.0,1.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
11698,Golden Guardians Academy,LCSA,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11699,OpTic Gaming Academy,LCSA,1,1.0,1.0,0.0,2.0,1.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
11710,Avant Gaming,OPL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
11711,ORDER,OPL,1,1.0,0.0,3.0,0.0,0.0,0.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
11722,ORDER,OPL,1,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
11723,Avant Gaming,OPL,0,1.0,0.0,0.0,0.0,0.0,2.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
11734,Legacy Esports,OPL,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,1.0,0,0,0,0,0,0,0,0
11735,Dire Wolves,OPL,1,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
11746,Dire Wolves,OPL,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11747,Legacy Esports,OPL,1,0.0,1.0,1.0,1.0,0.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
11758,Legacy Esports,OPL,0,0.0,1.0,2.0,0.0,0.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
11759,Dire Wolves,OPL,1,1.0,0.0,1.0,0.0,1.0,0.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
11770,ROX Tigers,LCK,0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,1.0,0,0,0,0,0,0,0,0
11771,SK Telecom T1,LCK,1,1.0,1.0,0.0,2.0,0.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
11782,V3 Esports,LJL,1,1.0,0.0,1.0,1.0,0.0,1.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
11783,Unsold Stuff Gaming,LJL,0,0.0,1.0,0.0,1.0,0.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
11794,SK Telecom T1,LCK,1,1.0,1.0,0.0,2.0,0.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
11795,ROX Tigers,LCK,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,0,0,0,0
11806,V3 Esports,LJL,0,0.0,1.0,0.0,0.0,1.0,0.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
11807,Unsold Stuff Gaming,LJL,1,1.0,0.0,0.0,1.0,0.0,2.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
11830,Kingzone DragonX,LCK,0,0.0,1.0,0.0,0.0,1.0,2.0,,,4.0,1.0,1.0,1,0,0,0,1,0,0,1
11831,Kwangdong Freecs,LCK,1,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11842,FunPlus Phoenix,LPL,1,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
11843,JD Gaming,LPL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11854,Unsold Stuff Gaming,LJL,0,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
11855,V3 Esports,LJL,1,1.0,0.0,1.0,1.0,2.0,0.0,,,4.0,0.0,0.0,1,0,0,1,0,0,0,0
11866,MAD Team,LMS,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
11867,Flash Wolves,LMS,1,1.0,0.0,0.0,1.0,1.0,0.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
11878,JD Gaming,LPL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
11879,FunPlus Phoenix,LPL,1,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11902,Royal Bandits,TCL,1,0.0,1.0,0.0,0.0,1.0,1.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
11903,YouthCrew Esports,TCL,0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11914,Kwangdong Freecs,LCK,0,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
11915,Kingzone DragonX,LCK,1,1.0,0.0,2.0,0.0,2.0,0.0,,,5.0,0.0,1.0,1,1,0,1,0,0,0,0
11926,Rascal Jester,LJL,0,1.0,0.0,1.0,0.0,0.0,1.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
11927,DetonatioN FocusMe,LJL,1,0.0,0.0,1.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
11938,Flash Wolves,LMS,1,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,1.0,0,0,0,0,0,0,0,0
11939,MAD Team,LMS,0,1.0,0.0,0.0,2.0,0.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
11950,Bilibili Gaming,LPL,1,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
11951,LGD Gaming,LPL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11962,HWA Gaming,TCL,1,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,1.0,0,0,0,0,0,0,0,0
11963,Team AURORA,TCL,0,1.0,1.0,0.0,1.0,1.0,1.0,,,4.0,1.0,0.0,1,0,0,0,0,0,0,0
11974,Dragon Army,LCL,1,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
11975,Elements Pro Gaming,LCL,0,1.0,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
11986,Kingzone DragonX,LCK,1,1.0,1.0,0.0,0.0,2.0,1.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
11987,Kwangdong Freecs,LCK,0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11998,Dark Passage,TCL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
11999,Fenerbahçe Esports,TCL,1,1.0,0.0,1.0,0.0,1.0,1.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
12010,DetonatioN FocusMe,LJL,1,1.0,1.0,1.0,0.0,1.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
12011,Rascal Jester,LJL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12022,RoX,LCL,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,0,0,0,0
12023,Vega Squadron,LCL,0,1.0,0.0,0.0,3.0,0.0,0.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
12034,Galakticos,TCL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12035,SuperMassive Esports,TCL,1,1.0,1.0,0.0,1.0,2.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
12046,M19,LCL,1,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
12047,Elements Pro Gaming,LCL,0,1.0,0.0,0.0,0.0,1.0,1.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
12058,Rebirth eSports,CLS,1,1.0,0.0,0.0,0.0,2.0,1.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
12059,Dark Horse,CLS,0,0.0,1.0,1.0,0.0,0.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
12070,Unicorns of Love,EU LCS,1,1.0,0.0,0.0,1.0,1.0,0.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
12071,Team ROCCAT,EU LCS,0,0.0,1.0,0.0,0.0,1.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
12082,KaBuM! e-Sports,CBLOL,1,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
12083,Team oNe eSports,CBLOL,0,1.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
12094,Vega Squadron,LCL,1,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
12095,Vaevictis eSports,LCL,0,1.0,0.0,0.0,1.0,2.0,1.0,,,5.0,0.0,1.0,1,0,0,1,0,0,0,0
12106,Isurus,CLS,1,1.0,1.0,0.0,1.0,0.0,3.0,,,4.0,1.0,1.0,1,0,0,0,1,0,0,1
12107,Universidad Católica Esports,CLS,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12118,Team oNe eSports,CBLOL,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
12119,KaBuM! e-Sports,CBLOL,1,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
12130,H2k-Gaming,EU LCS,1,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
12131,Giants Gaming,EU LCS,0,1.0,0.0,1.0,0.0,1.0,2.0,,,5.0,0.0,1.0,1,0,0,0,1,0,0,0
12142,Team Just,LCL,1,1.0,1.0,0.0,1.0,1.0,1.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
12143,M19,LCL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12154,Vivo Keyd,CBLOL,0,1.0,0.0,1.0,0.0,0.0,1.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
12155,RED Canids,CBLOL,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12166,Kaos Latin Gamers,CLS,1,1.0,0.0,2.0,0.0,1.0,0.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
12167,Hafnet eSports,CLS,0,0.0,1.0,0.0,1.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
12178,Splyce,EU LCS,1,1.0,1.0,2.0,0.0,1.0,1.0,,,4.0,1.0,1.0,1,1,0,0,0,0,0,1
12179,FC Schalke 04 Esports,EU LCS,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12190,Vaevictis eSports,LCL,0,1.0,0.0,0.0,0.0,2.0,0.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
12191,Gambit Esports,LCL,1,0.0,0.0,1.0,0.0,1.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
12202,RED Canids,CBLOL,1,1.0,0.0,1.0,0.0,1.0,0.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
12203,Vivo Keyd,CBLOL,0,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
12214,Furious Gaming,CLS,1,0.0,1.0,1.0,0.0,1.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
12215,Legatum,CLS,0,1.0,0.0,2.0,0.0,0.0,0.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
12226,G2 Esports,EU LCS,0,0.0,1.0,0.0,2.0,0.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
12227,Fnatic,EU LCS,1,1.0,0.0,0.0,1.0,1.0,0.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
12238,Rainbow7,LLN,0,0.0,1.0,0.0,1.0,0.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
12239,ZAGA Talent Gaming,LLN,1,1.0,0.0,0.0,2.0,0.0,1.0,,,4.0,0.0,0.0,1,0,1,0,0,0,0,0
12250,Misfits Gaming,EU LCS,1,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
12251,Team Vitality,EU LCS,0,1.0,0.0,0.0,0.0,2.0,0.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
12262,Dash9 Gaming,LLN,0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
12263,Infinity Esports,LLN,1,1.0,1.0,1.0,0.0,1.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
12274,100 Thieves,NA LCS,1,1.0,0.0,1.0,2.0,0.0,0.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
12275,Cloud9,NA LCS,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
12286,Counter Logic Gaming,NA LCS,0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
12287,Clutch Gaming,NA LCS,1,1.0,0.0,2.0,0.0,0.0,2.0,,,5.0,0.0,0.0,1,1,0,0,1,0,0,0
12298,TSM,NA LCS,1,1.0,1.0,0.0,2.0,1.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
12299,Echo Fox,NA LCS,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12310,Golden Guardians,NA LCS,0,1.0,1.0,1.0,0.0,1.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
12311,OpTic Gaming,NA LCS,1,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,1.0,0,0,0,0,0,0,0,0
12322,Team Liquid,NA LCS,1,1.0,1.0,0.0,1.0,1.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
12323,FlyQuest,NA LCS,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12334,Sin Gaming,OPL,0,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
12335,Chiefs Esports Club,OPL,1,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
12346,Chiefs Esports Club,OPL,1,,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
12347,Sin Gaming,OPL,0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12358,Bombers,OPL,1,1.0,0.0,1.0,0.0,0.0,2.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
12359,Tectonic,OPL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
12370,Tectonic,OPL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12371,Bombers,OPL,1,1.0,1.0,0.0,0.0,2.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
12382,Jin Air Green Wings,LCK,0,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
12383,KT Rolster,LCK,1,1.0,0.0,1.0,1.0,0.0,1.0,,,4.0,0.0,1.0,1,0,0,0,0,0,0,0
12394,KT Rolster,LCK,0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
12395,Jin Air Green Wings,LCK,1,1.0,0.0,2.0,0.0,1.0,0.0,,,4.0,0.0,1.0,1,1,0,0,0,0,0,0
12406,Invictus Gaming,LPL,1,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12407,Snake Esports,LPL,0,1.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,0,0,0,0
12418,Jin Air Green Wings,LCK,0,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
12419,KT Rolster,LCK,1,1.0,0.0,2.0,0.0,1.0,0.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
12430,Snake Esports,LPL,0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12431,Invictus Gaming,LPL,1,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
12442,Team Afro,LMS,1,1.0,1.0,0.0,1.0,0.0,2.0,,,4.0,1.0,1.0,1,0,0,0,1,0,0,1
12443,Hong Kong Attitude,LMS,0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
12454,Royal Never Give Up,LPL,1,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,0,0,0,0
12455,Team WE,LPL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
12466,MVP,LCK,1,1.0,1.0,2.0,0.0,0.0,2.0,,,4.0,1.0,1.0,1,1,0,0,1,0,0,1
12467,bbq Olivers,LCK,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12478,Team AURORA,TCL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12479,YouthCrew Esports,TCL,1,1.0,1.0,0.0,1.0,0.0,2.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
12490,Hong Kong Attitude,LMS,1,1.0,1.0,0.0,1.0,1.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
12491,Team Afro,LMS,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12502,Team WE,LPL,1,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
12503,Royal Never Give Up,LPL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12514,bbq Olivers,LCK,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
12515,MVP,LCK,1,1.0,0.0,0.0,2.0,1.0,1.0,,,5.0,0.0,1.0,1,0,1,0,0,0,0,0
12526,Galakticos,TCL,0,0.0,0.0,0.0,1.0,0.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
