,teamname,league,result,firstdragon,firstherald,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons,heralds,firsttower,dragon_buff,infernal_buff,mountain_buff,cloud_buff,ocean_buff,chemtech_buff,hextech_buff,herald_firsttower
131,Team Singularity,NLC,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
142,Movistar Riders,LVP SL,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
143,Team Heretics,LVP SL,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
154,BISONS ECLUB,LVP SL,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0
155,G2 Arctic,LVP SL,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
166,Bifrost,NLC,1,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
167,MNM Gaming,NLC,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
178,NYYRIKKI,NLC,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
179,Astralis Talent,NLC,1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
190,Fnatic TQ,LVP SL,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,1
191,MAD Lions Madrid,LVP SL,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
202,Riddle Esports,NLC,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
203,X7 Esports,NLC,1,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
214,Barça eSports,LVP SL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
215,KOI,LVP SL,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
226,Dusty,NLC,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
227,BT Excel,NLC,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
238,UCAM Tokiers,LVP SL,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
239,Giants,LVP SL,1,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
250,Wildcard Aces,PGC,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,1.0,1,0,0,0,0,0,1,1
251,Nameless Randoms,PGC,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
262,Maryville University,PGC,1,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,1.0,1,0,0,1,0,0,0,1
263,Dark Matter,PGC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
274,Goose Gaming,PGC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
275,Bay State College,PGC,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
286,"University of California, Irvine",PGC,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,1
287,Team Ambition,PGC,1,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0,1,0,0,0,0,0
298,Golden Guardians Academy,PGC,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
299,Meme City Esports,PGC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
310,Dinka Never Homeless Again,PGC,1,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
311,Illinois State University,PGC,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
322,Trance's Tyrants,PGC,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
323,Immortals Area of Effect,PGC,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
334,Grand View University,PGC,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,1
335,Third Party,PGC,1,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,1,0,0,1,0,0,0,0
346,University of Michigan,PGC,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
347,Radiance,PGC,1,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
358,Evil Geniuses Prodigies,PGC,1,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
359,University of Toronto Scarborough,PGC,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
370,Zodiac Esports,PGC,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
371,100 Thieves Next,PGC,1,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
382,Supernova,PGC,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,1
383,Mount Olympus,PGC,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
394,Wildcard Gaming,PGC,1,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
395,Verity Esports,PGC,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
406,No Ace,PGC,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
407,No Team,PGC,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
418,Dare Gaming,PGC,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
419,Taco Gaming,PGC,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
430,Glaive Esports Prime,PGC,1,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
431,Winthrop University,PGC,0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
442,Glaive Esports Prime,PGC,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
443,100 Thieves Next,PGC,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
454,Golden Guardians Academy,PGC,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
455,Dare Gaming,PGC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
466,Immortals Area of Effect,PGC,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
467,Team Ambition,PGC,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
478,Wildcard Aces,PGC,0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
479,Wildcard Gaming,PGC,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
490,Dinka Never Homeless Again,PGC,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0
491,Evil Geniuses Prodigies,PGC,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
502,No Ace,PGC,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0
503,Grand View University,PGC,1,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
514,No Team,PGC,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
515,Third Party,PGC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
526,University of Toronto Scarborough,PGC,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
527,Illinois State University,PGC,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
538,"University of California, Irvine",PGC,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
539,Trance's Tyrants,PGC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
550,Zodiac Esports,PGC,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
551,Winthrop University,PGC,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
562,Verity Esports,PGC,0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
563,Nameless Randoms,PGC,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
574,Goose Gaming,PGC,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,1
575,Dark Matter,PGC,1,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,1,0,0,1,0,0,0,0
586,Supernova,PGC,1,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,1,0,0,0,1,0,0,0
587,Radiance,PGC,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1
598,Meme City Esports,PGC,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
599,Taco Gaming,PGC,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,1
610,Maryville University,PGC,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0
611,Bay State College,PGC,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0
622,Mount Olympus,PGC,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
623,University of Michigan,PGC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
634,Hanwha Life Esports Challengers,LCKC,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
635,T1 Challengers,LCKC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
646,Nongshim RedForce Challengers,LCKC,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
647,DWG KIA Challengers,LCKC,1,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
670,KT Rolster Challengers,LCKC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1
671,DRX Challengers,LCKC,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,1,0,0,0,0,0,1,0
694,Fredit BRION Challengers,LCKC,0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,0.0,1,0,0,0,1,0,0,0
695,Kwangdong Freecs Challengers,LCKC,1,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
718,Liiv SANDBOX Challengers,LCKC,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
719,Gen.G Challengers,LCKC,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
754,Illuminar Gaming,UL,1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
755,Goskilla,UL,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
766,Gentlemen's Gaming,UL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
767,Team ESCA Gaming,UL,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,2.0,1.0,1,0,0,0,0,0,1,1
778,devils.one,UL,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0
779,Zero Tenacity,UL,1,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1,1,0,0,0,0,0,0
790,Eintracht Spandau,PRM,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,1
791,GamerLegion,PRM,1,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,1,0,0,0,1,0,0,0
802,E WIE EINFACH E-SPORTS,PRM,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,1,0,0,0,0,0,1,1
803,WAVE Esports,PRM,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
814,Forsaken,UL,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
815,Iron Wolves,UL,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
826,PENTA 1860,PRM,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0
827,MOUZ,PRM,1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0,0,0,0,0,0,0,0
838,AGO ROGUE,UL,1,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
839,Komil & Friends,UL,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
850,SK Gaming Prime,PRM,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
851,FC Schalke 04 Esports,PRM,1,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1,1,0,0,0,0,0,0
862,Berlin International Gaming,PRM,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
863,Unicorns of Love Sexy Edition,PRM,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
874,Wildcard Aces,PGC,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
875,"University of California, Irvine",PGC,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
886,Supernova,PGC,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0
887,Golden Guardians Academy,PGC,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0
898,Dare Gaming,PGC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
899,Winthrop University,PGC,0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,1,0,0,1,0,0,0,1
910,Illinois State University,PGC,1,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,1.0,1,0,0,1,0,0,0,1
911,Third Party,PGC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
922,Team Ambition,PGC,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,1,0,0,0,0,0,1,1
923,Nameless Randoms,PGC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
934,Mount Olympus,PGC,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,1.0,1,0,0,0,0,1,0,0
935,Meme City Esports,PGC,1,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,1,0,0,0,0,1,0,0
946,University of Toronto Scarborough,PGC,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,1
947,Trance's Tyrants,PGC,1,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,1,0,0,1,0,0,0,0
958,Dark Matter,PGC,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
959,Radiance,PGC,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
970,Zodiac Esports,PGC,1,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1,0,1,0,0,0,0,0
971,Goose Gaming,PGC,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1
982,Immortals Area of Effect,PGC,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
983,Evil Geniuses Prodigies,PGC,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
994,No Ace,PGC,1,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
995,Verity Esports,PGC,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
1006,Grand View University,PGC,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
1007,Dinka Never Homeless Again,PGC,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
1018,Taco Gaming,PGC,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
1019,Glaive Esports Prime,PGC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1030,Wildcard Gaming,PGC,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
1031,No Team,PGC,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
1042,Bay State College,PGC,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,1
1043,University of Michigan,PGC,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
1054,Maryville University,PGC,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
1055,100 Thieves Next,PGC,1,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
1066,Third Party,PGC,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
1067,Meme City Esports,PGC,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
1078,Wildcard Gaming,PGC,1,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,1,1,0,0,0,0,0,1
1079,Grand View University,PGC,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
1090,Taco Gaming,PGC,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
1091,Supernova,PGC,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,1
1102,Glaive Esports Prime,PGC,1,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1,1,0,0,0,0,0,1
1103,Dark Matter,PGC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1114,Zodiac Esports,PGC,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
1115,Dinka Never Homeless Again,PGC,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
1126,Illinois State University,PGC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1127,Evil Geniuses Prodigies,PGC,1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,1.0,1,0,0,0,1,0,0,1
1138,Maryville University,PGC,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
1139,Team Ambition,PGC,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
1150,Nameless Randoms,PGC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
1151,No Ace,PGC,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
1162,Golden Guardians Academy,PGC,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
1163,No Team,PGC,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
1174,Wildcard Aces,PGC,1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
1175,University of Michigan,PGC,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
1186,Winthrop University,PGC,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
1187,Trance's Tyrants,PGC,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
