,teamname,league,result,firstdragon,firstherald,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons,heralds,firsttower,dragon_buff,infernal_buff,mountain_buff,cloud_buff,ocean_buff,chemtech_buff,hextech_buff,herald_firsttower
9839,Evil Geniuses Prodigies,RCL,1,0.0,1.0,2.0,0.0,0.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
9850,SolaFide Esports,RCL,1,0.0,1.0,0.0,2.0,0.0,0.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
9851,Evil Geniuses Prodigies,RCL,0,1.0,0.0,1.0,2.0,1.0,0.0,,,4.0,0.0,0.0,1,0,1,0,0,0,0,0
9862,Shu Dai Xiong Gaming,LDL,1,0.0,0.0,2.0,0.0,1.0,0.0,,,3.0,,1.0,0,0,0,0,0,0,0,0
9863,Top Esports Challenger,LDL,0,1.0,1.0,0.0,0.0,0.0,1.0,,,1.0,,0.0,0,0,0,0,0,0,0,0
9874,Top Esports Challenger,LDL,0,1.0,0.0,1.0,1.0,0.0,0.0,,,2.0,,0.0,0,0,0,0,0,0,0,0
9875,Shu Dai Xiong Gaming,LDL,1,0.0,1.0,1.0,0.0,0.0,1.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
9886,DWG KIA Challengers,LCKC,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
9887,KT Rolster Challengers,LCKC,1,1.0,0.0,2.0,1.0,0.0,1.0,,,4.0,1.0,1.0,1,1,0,0,0,0,0,1
9898,LNG Academy,LDL,1,1.0,0.0,1.0,1.0,0.0,2.0,,,5.0,,0.0,1,0,0,0,1,0,0,0
9899,Oh My Dream,LDL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,0,0,0,0,0,0,0,0
9910,Nongshim RedForce Challengers,LCKC,0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
9911,T1 Challengers,LCKC,1,1.0,1.0,1.0,1.0,1.0,0.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
9922,WanZhen Esports Club,LDL,1,1.0,1.0,1.0,0.0,0.0,0.0,,,1.0,,1.0,0,0,0,0,0,0,0,0
9923,Sheng Jie Gaming,LDL,0,0.0,0.0,0.0,3.0,1.0,0.0,,,4.0,,0.0,1,0,1,0,0,0,0,0
9934,Oh My Dream,LDL,0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,,0.0,0,0,0,0,0,0,0,0
9935,LNG Academy,LDL,1,1.0,1.0,1.0,0.0,2.0,0.0,,,3.0,,1.0,0,0,0,0,0,0,0,0
9946,EDward Gaming,LPL,1,0.0,1.0,0.0,3.0,0.0,0.0,,,3.0,,1.0,0,0,0,0,0,0,0,0
9947,ThunderTalk Gaming,LPL,0,1.0,0.0,0.0,0.0,1.0,1.0,,,2.0,,0.0,0,0,0,0,0,0,0,0
9958,Gen.G Challengers,LCKC,1,1.0,1.0,0.0,1.0,0.0,0.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
9959,Hanwha Life Esports Challengers,LCKC,0,0.0,0.0,1.0,0.0,0.0,3.0,,,4.0,0.0,0.0,1,0,0,0,1,0,0,0
9970,Sheng Jie Gaming,LDL,1,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,,1.0,0,0,0,0,0,0,0,0
9971,WanZhen Esports Club,LDL,0,1.0,0.0,1.0,1.0,0.0,0.0,,,2.0,,0.0,0,0,0,0,0,0,0,0
9982,All Combo,LDL,1,1.0,0.0,2.0,1.0,1.0,0.0,,,4.0,,0.0,1,1,0,0,0,0,0,0
9983,eStar Young,LDL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,0,0,0,0,0,0,0,0
9994,ThunderTalk Gaming,LPL,0,0.0,1.0,2.0,0.0,0.0,0.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
9995,EDward Gaming,LPL,1,1.0,0.0,1.0,0.0,1.0,1.0,,,3.0,,0.0,0,0,0,0,0,0,0,0
10006,WanZhen Esports Club,LDL,1,1.0,0.0,1.0,1.0,0.0,1.0,,,3.0,,0.0,0,0,0,0,0,0,0,0
10007,Sheng Jie Gaming,LDL,0,0.0,1.0,4.0,0.0,0.0,0.0,,,4.0,,1.0,1,1,0,0,0,0,0,0
10018,eStar Young,LDL,1,0.0,0.0,0.0,0.0,3.0,1.0,,,4.0,,1.0,1,0,0,1,0,0,0,0
10019,All Combo,LDL,0,1.0,1.0,1.0,0.0,1.0,0.0,,,2.0,,0.0,0,0,0,0,0,0,0,0
10030,Kwangdong Freecs Challengers,LCKC,0,0.0,1.0,1.0,1.0,0.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
10031,Liiv SANDBOX Challengers,LCKC,1,1.0,0.0,0.0,2.0,0.0,1.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
10042,JD Gaming,LPL,1,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0,0,0,0,0,0,0,0
10043,Rare Atom,LPL,0,1.0,0.0,1.0,1.0,2.0,0.0,,,4.0,,1.0,1,0,0,1,0,0,0,0
10054,All Combo,LDL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0,0,0,0,0,0,0,0
10055,eStar Young,LDL,1,1.0,0.0,2.0,1.0,1.0,0.0,,,4.0,,1.0,1,1,0,0,0,0,0,0
10066,Team WE Academy,LDL,0,0.0,1.0,0.0,0.0,2.0,0.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
10067,Invictus Gaming Young,LDL,1,1.0,0.0,1.0,1.0,2.0,0.0,,,4.0,,0.0,1,0,0,1,0,0,0,0
10078,Fredit BRION Challengers,LCKC,1,0.0,1.0,0.0,3.0,0.0,0.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
10079,DRX Challengers,LCKC,0,1.0,0.0,1.0,0.0,0.0,1.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
10090,Rare Atom,LPL,0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
10091,JD Gaming,LPL,1,0.0,1.0,2.0,1.0,0.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
10102,Invictus Gaming Young,LDL,0,1.0,1.0,0.0,1.0,0.0,1.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
10103,Team WE Academy,LDL,1,0.0,0.0,2.0,0.0,0.0,0.0,,,2.0,,0.0,0,0,0,0,0,0,0,0
10114,Invictus Gaming Young,LDL,1,0.0,0.0,0.0,1.0,0.0,1.0,,,2.0,,0.0,0,0,0,0,0,0,0,0
10115,Team WE Academy,LDL,0,1.0,1.0,1.0,2.0,0.0,0.0,,,3.0,,1.0,0,0,0,0,0,0,0,0
10126,Giants,LVP SL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
10127,BCN Squad,LVP SL,1,1.0,0.0,1.0,1.0,0.0,2.0,,,4.0,1.0,1.0,1,0,0,0,1,0,0,1
10138,Team Refuse,GLL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
10139,Zerolag Esports,GLL,1,1.0,0.0,1.0,2.0,0.0,1.0,,,4.0,1.0,0.0,1,0,1,0,0,0,0,0
10150,Sector One,BL,0,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
10151,Ion Squad,BL,1,1.0,0.0,2.0,1.0,1.0,0.0,,,4.0,1.0,0.0,1,1,0,0,0,0,0,0
10162,ŠAIM SE SuppUp,EBL,1,0.0,0.0,0.0,1.0,2.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
10163,Split Raiders,EBL,0,1.0,1.0,1.0,0.0,2.0,0.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
10174,Team Phantasma,GLL,1,1.0,1.0,1.0,2.0,0.0,1.0,,,4.0,1.0,1.0,1,0,1,0,0,0,0,1
10175,Hive Athens EC,GLL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
10186,eMonkeyz,LVP SL,1,1.0,0.0,1.0,0.0,2.0,1.0,,,4.0,1.0,0.0,1,0,0,1,0,0,0,0
10187,Cream Real Betis,LVP SL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
10198,4Elements Esports,BL,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
10199,KV Mechelen Esports,BL,1,0.0,1.0,0.0,0.0,1.0,1.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
10210,London Esports,UKLC,1,1.0,1.0,0.0,1.0,2.0,1.0,,,4.0,2.0,1.0,1,0,0,1,0,0,0,1
10211,Demise,UKLC,0,0.0,0.0,0.0,0.0,1.0,0.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
10222,Gamespace Mediterranean College Esports,GLL,1,0.0,1.0,1.0,3.0,0.0,0.0,,,4.0,2.0,1.0,1,0,1,0,0,0,0,1
10223,WLGaming Esports,GLL,0,1.0,0.0,0.0,1.0,1.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
10234,Crvena zvezda Esports,EBL,0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
10235,Zero Tenacity,EBL,1,1.0,1.0,1.0,0.0,0.0,3.0,,,4.0,2.0,1.0,1,0,0,0,1,0,0,1
10246,KRC Genk Esports,BL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
10247,Sector One,BL,1,1.0,1.0,1.0,1.0,2.0,0.0,,,4.0,1.0,1.0,1,0,0,1,0,0,0,1
10258,Bulldog Esports,UKLC,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
10259,NVision Esports,UKLC,1,1.0,1.0,2.0,0.0,1.0,1.0,,,5.0,1.0,1.0,1,1,0,0,0,0,0,1
10270,Team 7AM,BL,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0,0,0,0,0,0,0,1
10271,4Elements Esports,BL,1,1.0,0.0,2.0,1.0,0.0,1.0,,,4.0,1.0,0.0,1,1,0,0,0,0,0,0
10282,CowBoySquad Imperials Esports,GLL,1,0.0,1.0,1.0,2.0,0.0,0.0,,,3.0,2.0,0.0,0,0,0,0,0,0,0,0
10283,Anorthosis Famagusta Esports,GLL,0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,1.0,0,0,0,0,0,0,0,0
10294,CR4ZY,EBL,1,1.0,1.0,0.0,1.0,2.0,1.0,,,4.0,2.0,1.0,1,0,0,1,0,0,0,1
10295,ASUS ROG ELITE,EBL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
10306,S2V Esports,LVP SL,0,1.0,1.0,1.0,0.0,1.0,0.0,,,2.0,2.0,0.0,0,0,0,0,0,0,0,0
10307,G2 Arctic,LVP SL,1,0.0,0.0,0.0,3.0,0.0,0.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
10318,EFIVE Esports,LPLOL,0,0.0,1.0,1.0,0.0,0.0,1.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
10319,White Dragons,LPLOL,1,1.0,0.0,2.0,1.0,0.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
10330,Resolve,UKLC,1,1.0,1.0,1.0,0.0,1.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
10331,Barrage Academy,UKLC,0,0.0,0.0,0.0,0.0,0.0,2.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
10342,Team Queso,LVP SL,0,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,2.0,1.0,0,0,0,0,0,0,0,1
10343,UCAM Tokiers,LVP SL,1,1.0,0.0,0.0,1.0,2.0,1.0,,,4.0,0.0,0.0,1,0,0,1,0,0,0,0
10354,Boavista FC,LPLOL,0,1.0,1.0,0.0,0.0,1.0,1.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
10355,GTZ Bulls,LPLOL,1,0.0,0.0,0.0,1.0,0.0,2.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
10366,Enclave,UKLC,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
10367,MnM Gaming Academy,UKLC,1,1.0,0.0,1.0,1.0,0.0,2.0,,,4.0,1.0,1.0,1,0,0,0,1,0,0,1
10378,x25 Esports,EBL,1,1.0,1.0,3.0,0.0,1.0,0.0,,,4.0,2.0,1.0,1,1,0,0,0,0,0,1
10379,Nexus KTRL,EBL,0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
10390,Movistar Riders,LVP SL,1,1.0,0.0,1.0,1.0,2.0,0.0,,,5.0,1.0,0.0,1,0,0,1,0,0,0,0
10391,MAD Lions Madrid,LVP SL,0,0.0,1.0,0.0,0.0,3.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
10402,OFFSET Esports,LPLOL,1,1.0,0.0,2.0,0.0,0.0,1.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
10403,Karma Clan Esports,LPLOL,0,0.0,1.0,2.0,0.0,1.0,0.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
10414,EGN Esports,LPLOL,1,1.0,1.0,0.0,2.0,1.0,1.0,,,4.0,2.0,1.0,1,0,1,0,0,0,0,1
10415,For The Win Esports,LPLOL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
10426,ConViction,BIG,0,1.0,1.0,0.0,1.0,0.0,0.0,,,1.0,2.0,1.0,0,0,0,0,0,0,0,1
10427,Supernova,BIG,1,0.0,0.0,0.0,0.0,1.0,3.0,,,4.0,0.0,0.0,1,0,0,0,1,0,0,0
10438,Harrisburg University,BIG,1,1.0,1.0,0.0,1.0,1.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
10439,ANEW Genesis,BIG,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
10450,Cloud9 Amateur,BIG,0,0.0,1.0,0.0,1.0,2.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
10451,Wichita Wolves,BIG,1,1.0,0.0,0.0,0.0,3.0,1.0,,,4.0,0.0,0.0,1,0,0,1,0,0,0,0
10462,Mirage Sport Électronique,BIG,0,1.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
10463,ANEW Esports,BIG,1,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,2.0,1.0,0,0,0,0,0,0,0,1
10474,Evil Geniuses Prodigies,BIG,1,1.0,0.0,1.0,2.0,0.0,0.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
10475,ANEW Blaze,BIG,0,0.0,1.0,0.0,0.0,1.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
10486,Maryville University,BIG,1,1.0,1.0,1.0,1.0,0.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
10487,Illinois State University,BIG,0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
10498,Maryville University,BIG,1,0.0,1.0,0.0,0.0,1.0,1.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
10499,SolaFide Esports,BIG,0,1.0,0.0,0.0,1.0,1.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
10510,Winthrop University,BIG,1,0.0,1.0,2.0,0.0,0.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
10511,Dawn Esports,BIG,0,1.0,0.0,1.0,0.0,1.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
10522,Bay State College,BIG,0,1.0,0.0,1.0,1.0,0.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
10523,100 Thieves Next,BIG,1,0.0,1.0,0.0,1.0,1.0,0.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
10534,Wildcard Gaming,BIG,1,1.0,1.0,0.0,0.0,1.0,1.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
10535,ReDefy Esports,BIG,0,0.0,0.0,1.0,0.0,2.0,0.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
10546,Revival,BIG,0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
10547,Barrage.NA,BIG,1,0.0,1.0,0.0,1.0,2.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
10558,Team Clarity,BIG,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
10559,Redemption Arc,BIG,1,1.0,1.0,1.0,0.0,1.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
10570,Illinois State University,BIG,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
10571,Maryville University,BIG,1,1.0,1.0,1.0,1.0,1.0,0.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
10582,100 Thieves Next,BIG,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
10583,Bay State College,BIG,1,1.0,1.0,2.0,1.0,0.0,1.0,,,4.0,2.0,1.0,1,1,0,0,0,0,0,1
10594,ANEW Esports,BIG,1,1.0,1.0,1.0,1.0,0.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
10595,Mirage Sport Électronique,BIG,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
10606,ANEW Genesis,BIG,1,0.0,1.0,0.0,0.0,0.0,2.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
10607,Harrisburg University,BIG,0,1.0,0.0,0.0,1.0,1.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
10618,Redemption Arc,BIG,1,0.0,1.0,0.0,0.0,3.0,1.0,,,4.0,1.0,1.0,1,0,0,1,0,0,0,1
10619,Team Clarity,BIG,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
10630,Barrage.NA,BIG,1,0.0,1.0,1.0,0.0,1.0,0.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
10631,Revival,BIG,0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
10642,Dawn Esports,BIG,0,1.0,0.0,0.0,1.0,0.0,1.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
10643,Winthrop University,BIG,1,0.0,1.0,0.0,1.0,1.0,0.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
10654,ANEW Blaze,BIG,0,0.0,1.0,2.0,0.0,0.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
10655,Evil Geniuses Prodigies,BIG,1,1.0,0.0,2.0,0.0,1.0,1.0,,,4.0,1.0,0.0,1,1,0,0,0,0,0,0
10666,Supernova,BIG,1,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,2.0,1.0,0,0,0,0,0,0,0,1
10667,ConViction,BIG,0,1.0,0.0,1.0,0.0,1.0,1.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
10678,ReDefy Esports,BIG,0,1.0,1.0,1.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
10679,Wildcard Gaming,BIG,1,0.0,0.0,0.0,2.0,1.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
10690,Wichita Wolves,BIG,0,1.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
10691,Cloud9 Amateur,BIG,1,0.0,1.0,0.0,1.0,0.0,2.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
10702,SolaFide Esports,BIG,0,1.0,1.0,0.0,1.0,1.0,0.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
10703,Maryville University,BIG,1,0.0,0.0,1.0,2.0,0.0,0.0,,,3.0,0.0,0.0,0,0,0,0,0,0,0,0
10714,Harrisburg University,BIG,0,1.0,1.0,1.0,1.0,1.0,0.0,,,3.0,1.0,1.0,0,0,0,0,0,0,0,1
10715,ANEW Genesis,BIG,1,0.0,0.0,0.0,2.0,0.0,0.0,,,2.0,1.0,0.0,0,0,0,0,0,0,0,0
10726,Cloud9 Amateur,BIG,1,1.0,0.0,2.0,1.0,0.0,1.0,,,4.0,1.0,1.0,1,1,0,0,0,0,0,1
10727,Wichita Wolves,BIG,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
10738,100 Thieves Next,BIG,1,0.0,1.0,1.0,0.0,0.0,1.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
10739,Bay State College,BIG,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
10750,Hanwha Life Esports Challengers,LCKC,1,1.0,1.0,0.0,1.0,1.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
10751,Nongshim RedForce Challengers,LCKC,0,0.0,0.0,0.0,0.0,1.0,1.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
10762,DRX Challengers,LCKC,0,0.0,1.0,0.0,2.0,1.0,0.0,,,3.0,1.0,0.0,0,0,0,0,0,0,0,0
10763,DWG KIA Challengers,LCKC,1,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0,0,0,0,0,0,0,1
10774,Royal Never Give Up,LPL,1,0.0,1.0,2.0,0.0,0.0,1.0,,,3.0,,1.0,0,0,0,0,0,0,0,0
10775,Victory Five,LPL,0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,,0.0,0,0,0,0,0,0,0,0
10786,T1 Challengers,LCKC,0,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,2.0,0.0,0,0,0,0,0,0,0,0
10787,Fredit BRION Challengers,LCKC,1,1.0,0.0,3.0,1.0,0.0,0.0,,,5.0,0.0,1.0,1,1,0,0,0,0,0,0
10798,Victory Five,LPL,1,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,0,0,0,0,0,0,0,0
10799,Royal Never Give Up,LPL,0,1.0,0.0,1.0,1.0,0.0,1.0,,,3.0,,0.0,0,0,0,0,0,0,0,0
10810,Royal Never Give Up,LPL,1,1.0,0.0,1.0,1.0,1.0,0.0,,,3.0,,0.0,0,0,0,0,0,0,0,0
10811,Victory Five,LPL,0,0.0,1.0,0.0,0.0,2.0,0.0,,,2.0,,1.0,0,0,0,0,0,0,0,0
10822,Gen.G Challengers,LCKC,0,1.0,1.0,1.0,0.0,1.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
10823,Kwangdong Freecs Challengers,LCKC,1,0.0,0.0,4.0,0.0,0.0,0.0,,,4.0,0.0,0.0,1,1,0,0,0,0,0,0
10834,LNG Esports,LPL,1,1.0,1.0,1.0,3.0,0.0,0.0,,,4.0,,1.0,1,0,1,0,0,0,0,0
10835,Bilibili Gaming,LPL,0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,,0.0,0,0,0,0,0,0,0,0
10846,Liiv SANDBOX Challengers,LCKC,0,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,2.0,0.0,0,0,0,0,0,0,0,0
10847,KT Rolster Challengers,LCKC,1,1.0,0.0,1.0,0.0,1.0,1.0,,,3.0,0.0,1.0,0,0,0,0,0,0,0,0
10858,Bilibili Gaming,LPL,1,1.0,1.0,2.0,1.0,0.0,1.0,,,4.0,,1.0,1,1,0,0,0,0,0,0
10859,LNG Esports,LPL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0,0,0,0,0,0,0,0
10870,LNG Esports,LPL,1,1.0,1.0,1.0,1.0,0.0,1.0,,,3.0,2.0,1.0,0,0,0,0,0,0,0,1
10871,Bilibili Gaming,LPL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
10882,devils.one,UL,0,0.0,1.0,0.0,1.0,0.0,0.0,,,1.0,1.0,0.0,0,0,0,0,0,0,0,0
10883,7more7 Pompa Team,UL,1,1.0,0.0,1.0,2.0,1.0,0.0,,,4.0,0.0,1.0,1,0,1,0,0,0,0,0
10894,Gamespace Mediterranean College Esports,GLL,1,1.0,1.0,1.0,0.0,1.0,2.0,,,4.0,2.0,1.0,1,0,0,0,1,0,0,1
10895,CowBoySquad Imperials Esports,GLL,0,0.0,0.0,0.0,0.0,0.0,2.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
10906,GamerLegion,PRM,0,1.0,1.0,1.0,2.0,1.0,0.0,,,4.0,1.0,1.0,1,0,1,0,0,0,0,1
10907,E WIE EINFACH E-SPORTS,PRM,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0,0,0,0,0,0,0,0
10918,Gentlemen's Gaming,UL,0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
10919,K1CK,UL,1,1.0,1.0,2.0,0.0,1.0,1.0,,,4.0,2.0,1.0,1,1,0,0,0,0,0,1
10930,Method2Madness,BM,1,1.0,1.0,0.0,0.0,1.0,1.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
10931,Medieval Riga,BM,0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0
10942,Anorthosis Famagusta Esports,GLL,1,1.0,0.0,1.0,1.0,0.0,0.0,,,2.0,0.0,0.0,0,0,0,0,0,0,0,0
10943,Team Refuse,GLL,0,0.0,1.0,0.0,0.0,2.0,0.0,,,2.0,1.0,1.0,0,0,0,0,0,0,0,1
10954,Riddle Esports,NLC,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,2.0,1.0,0,0,0,0,0,0,0,1
10955,KOVA Esports,NLC,1,1.0,0.0,1.0,1.0,0.0,2.0,,,5.0,0.0,0.0,1,0,0,0,1,0,0,0
10966,Team Echo Zulu,DL,1,0.0,1.0,0.0,3.0,1.0,0.0,,,4.0,2.0,0.0,1,0,1,0,0,0,0,0
10967,Team THRLL,DL,0,1.0,0.0,0.0,1.0,0.0,1.0,,,2.0,0.0,1.0,0,0,0,0,0,0,0,0
10978,FC Schalke 04 Evolution,PRM,0,1.0,1.0,0.0,1.0,0.0,0.0,,,1.0,2.0,1.0,0,0,0,0,0,0,0,1
10979,PENTA 1860,PRM,1,0.0,0.0,1.0,0.0,0.0,3.0,,,4.0,0.0,0.0,1,0,0,0,1,0,0,0
10990,AGO ROGUE,UL,1,1.0,1.0,0.0,1.0,1.0,0.0,,,2.0,2.0,1.0,0,0,0,0,0,0,0,1
10991,Komil & Friends,UL,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
