,teamname,league,result,firstdragon,firstherald,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons,heralds,firsttower,dragon_buff,infernal_buff,mountain_buff,cloud_buff,ocean_buff,chemtech_buff,hextech_buff,herald_firsttower
12250,Ramo Awake Gaming,GL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12251,Zeus Kralik,GL,1,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,2.0,1.0,1,0,0,0,1,0,0,1
12262,Team Liquid Challengers,NACL,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,1,0,0,0,0,0,1,1
12263,Team Liquid First,NACL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12274,CLG Challengers,NACL,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,1.0,1,0,0,0,0,0,1,1
12275,Wildcard Gaming,NACL,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
12286,Zeus Kralik,GL,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,1
12287,Ramo Awake Gaming,GL,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
12298,100 Thieves Challengers,NACL,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
12299,Cloud9 Challengers,NACL,1,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,1,0,1,0,0,0,0,1
12310,CLG Challengers,NACL,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,1,0,0,0,0,1,0,1
12311,Wildcard Gaming,NACL,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
12322,100 Thieves Challengers,NACL,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
12323,Cloud9 Challengers,NACL,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
12346,Dplus KIA Challengers,LCKC,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
12347,KT Rolster Challengers,LCKC,0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
12370,KT Rolster Challengers,LCKC,1,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0,0,0,0,0,0,0,0
12371,Dplus KIA Challengers,LCKC,0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0
12406,Dplus KIA Challengers,LCKC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12407,KT Rolster Challengers,LCKC,1,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1,1,0,0,0,0,0,1
12418,MAMMOTH,LCO,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
12419,Team Bliss,LCO,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
12442,Pentanet.GG,LCO,1,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,1.0,0.0,1,0,0,1,0,0,0,0
12443,Dire Wolves,LCO,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1
12454,Hanwha Life Esports Challengers,LCKC,1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
12455,T1 Challengers,LCKC,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
12478,PEACE,LCO,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
12479,Chiefs Esports Club,LCO,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
12502,T1 Challengers,LCKC,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
12503,Hanwha Life Esports Challengers,LCKC,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
12538,Kanga Esports,LCO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1
12539,Ground Zero Gaming,LCO,1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1,1,0,0,0,0,0,0
12562,Nongshim Esports Academy,LCKC,1,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1,0,1,0,0,0,0,1
12563,Kwangdong Freecs Challengers,LCKC,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
12598,Kwangdong Freecs Challengers,LCKC,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0
12599,Nongshim Esports Academy,LCKC,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
12634,Team BDS,LEC,1,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
12635,Team Heretics,LEC,0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
12646,Kawaii Kiwis,NEXO,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
12647,Bis Esports,NEXO,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,1,0,0,0,0,0,0
12658,KOI,LEC,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0
12659,Astralis,LEC,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0
12670,TDC Esports,NEXO,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
12671,ECORP,NEXO,1,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
12682,SK Gaming,LEC,1,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1,0,1,0,0,0,0,1
12683,Fnatic,LEC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
12694,Oxygen Valiants,NEXO,1,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,1.0,1,0,0,0,0,1,0,0
12695,Phlox Gaming,NEXO,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0
12706,MAD Lions,LEC,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
12707,G2 Esports,LEC,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,1
12718,paiN Gaming Academy,CBLOLA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1
12719,Fluxo Academy,CBLOLA,1,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,1,0,0,0,1,0,0,0
12730,UCAM Tokiers Academy,NEXO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
12731,Taurus Esports,NEXO,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,1.0,1,0,0,0,0,0,1,1
12742,Vivo Keyd Stars Academy,CBLOLA,1,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,1,0,0,1,0,0,0,1
12743,Liberty Academy,CBLOLA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12754,Evil Geniuses Challengers,NACL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12755,Dignitas Challengers,NACL,1,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,1.0,1,0,0,0,1,0,0,1
12766,Eclipse Gaming,LHE,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
12767,Cruzados Esports,LHE,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
12778,Cincinnati Fear,NACL,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
12779,AOE Gold,NACL,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
12790,Team Vitality,LEC,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0
12791,Excel Esports,LEC,0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,1,0,0,1,0,0,0,0
12802,KaBuM! Academy,CBLOLA,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
12803,FURIA Academy,CBLOLA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12814,Dignitas Challengers,NACL,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0
12815,Evil Geniuses Challengers,NACL,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0
12826,Cincinnati Fear,NACL,1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0,0,0,0,0,0,0,0
12827,AOE Gold,NACL,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0
12838,Furious Gaming,LHE,0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1,0,1,0,0,0,0,1
12839,Maze Gaming,LHE,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
12850,INTZ Academy,CBLOLA,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0
12851,Los Grandes Academy,CBLOLA,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,1,0,0,0,0,0,1,1
12862,FLY FAM,NACL,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0
12863,FlyQuest Challengers,NACL,1,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,1,0,0,0,1,0,0,0
12874,Immortals Challengers,NACL,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
12875,TSM Challengers,NACL,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
12886,Meta Gaming,LHE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12887,Santiago Wanderers eSports,LHE,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
12898,RED Academy,CBLOLA,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
12899,LOUD Academy,CBLOLA,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
12910,FLY FAM,NACL,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
12911,FlyQuest Challengers,NACL,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
12922,TSM Challengers,NACL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
12923,Immortals Challengers,NACL,1,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,1,0,0,1,0,0,0,1
12934,Polar Squad Esports,GL,1,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1,0,1,0,0,0,0,1
12935,Osaka,GL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
12946,Newstar,LHE,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
12947,Rebirth eSports,LHE,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
12958,Wildcard Gaming,NACL,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
12959,CLG Faith,NACL,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
12970,Golden Guardians Challengers,NACL,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,1
12971,Team Liquid First,NACL,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
12982,Osaka,GL,1,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,1,0,1,0,0,0,0,0
12983,Polar Squad Esports,GL,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0
12994,CLG Faith,NACL,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
12995,Wildcard Gaming,NACL,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
13006,Team Liquid First,NACL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
13007,Golden Guardians Challengers,NACL,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
13018,Aethernum eSports,GL,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1
13019,Spirituals,GL,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
13030,Aethernum eSports,GL,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
13031,Spirituals,GL,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
13090,PEACE,LCO,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0
13091,Dire Wolves,LCO,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1,1,0,0,0,0,0,0
13114,DRX Challengers,LCKC,1,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
13115,BRION Challengers,LCKC,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
13126,Pentanet.GG,LCO,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,1
13127,Team Bliss,LCO,1,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,1,0,0,0,1,0,0,0
13150,BRION Challengers,LCKC,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0
13151,DRX Challengers,LCKC,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0
13186,MAMMOTH,LCO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
13187,Ground Zero Gaming,LCO,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
13210,Chiefs Esports Club,LCO,0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
13211,Kanga Esports,LCO,1,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1,0,1,0,0,0,0,1
13222,Gen.G Global Academy,LCKC,1,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,1,0,0,0,0,1,0,0
13223,Liiv SANDBOX Youth,LCKC,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
13234,Liiv SANDBOX Youth,LCKC,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
13235,Gen.G Global Academy,LCKC,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
13258,Gen.G Global Academy,LCKC,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
13259,Liiv SANDBOX Youth,LCKC,1,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1,1,0,0,0,0,0,1
13294,Entropiq,HM,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
13295,Inside Games,HM,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
13306,Cryptova,HM,1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
13307,Dynamo Eclot,HM,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
13318,BISONS ECLUB,LVP SL,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0
13319,UCAM Tokiers,LVP SL,0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,1,0,0,0,0,1,0,0
13330,Klanik Esport,LFL2,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
13331,Project Conquerors,LFL2,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
13342,Wild Panthers Esports,GLL,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,1,0,0,0,0,0,1,1
13343,Gamespace Mediterranean College Esports,GLL,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0
13354,Vanir,NLC,1,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
13355,Nativz,NLC,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
13366,SINNERS Esports,HM,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0
13367,eSuba,HM,1,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,1.0,1.0,1,0,0,0,1,0,0,1
13378,Guasones,LVP SL,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0
13379,Movistar Riders,LVP SL,1,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,1,0,0,1,0,0,0,1
13390,Zerolag Esports,GLL,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
13391,WLGaming Esports,GLL,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
13402,mCon esports,ESLOL,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
13403,KRC Genk Esports,ESLOL,1,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1,0,1,0,0,0,0,1
13414,Team du Sud,LFL2,1,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,1,0,0,0,1,0,0,0
13415,beGenius ESC,LFL2,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0
13426,Team Sampi,HM,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0
13427,BRUTE,HM,1,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,2.0,0.0,1,0,0,0,1,0,0,0
13438,Domino esports,NLC,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
13439,UniQ Esports Club,NLC,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
13450,Northern Lions Esports,ESLOL,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1
13451,Team 7AM,ESLOL,1,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,0.0,1,0,0,1,0,0,0,0
13462,Team Phantasma,GLL,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
13463,Pentagon Rejects,GLL,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
13474,Los Heretics,LVP SL,1,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
13475,Fnatic TQ,LVP SL,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
13486,Ruddy Esports,NLC,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0
13487,NORD Esports,NLC,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1
13498,ViV Esport,LFL2,1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1
13499,Joblife,LFL2,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0
13510,The Agency,ESLOL,0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
13511,ZennIT,ESLOL,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
13522,Anorthosis Famagusta Esports,GLL,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
13523,Panathinaikos AC eSports,GLL,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
13534,Finetwork KOI,LVP SL,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
13535,Giants,LVP SL,1,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,1.0,1,0,0,0,1,0,0,1
13546,FURIA Academy,CBLOLA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0
13547,Fluxo Academy,CBLOLA,1,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,2.0,0.0,1,0,0,0,0,1,0,0
13558,Lille Esport,LFL2,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0
13559,MS Company,LFL2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
13570,Riddle Esports,NLC,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,0,0,0,0,0,0,0,1
13571,Verdant,NLC,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0
13582,Benelux United,ESLOL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
13583,HEET,ESLOL,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1,0,0,0,0,0,1,1
13594,INTZ Academy,CBLOLA,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0,1
13595,paiN Gaming Academy,CBLOLA,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0
13606,Rebels Gaming,LVP SL,1,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,5.0,2.0,1.0,1,0,0,0,1,0,0,1
13607,Barça eSports,LVP SL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
13618,Akroma,LFL2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0
